id,name,description,price,stock
383197,"ASRock AMD Radeon™ RX 7800 XT Steel Legend 16GB OC, 16GB GDDR6","Grafická karta společnosti ASRock, PCIe 4.0 x16, frekvence až 2213 MHz a až 2520 MHz boost, 16 GB GDDR6 paměti, rychlost paměti 19,5 Gb/s, 256-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",15 290 Kč,"skladem
1 kus"
324596b1,"ASUS GeForce TUF-RTX3070Ti-O8G-GAMING-LHR, 8GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1815 MHz (OC boost), 8 GB GDDR6X paměti, rychlost paměti 19 Gb/s, 256-bit sběrnice, konektory: 2x HDMI 2.1, 3x DisplayPort 1.4a (max. 4 monitory); napájení 2x 8-pin, max. rozlišení 7680x4320 OpenGL 4.6, DirectX 12, 2,7-slot design; verze s omezeným výkonem pro těžbu kryptoměn.",15 479 Kč,"skladem
1 kus"
309143b1,"GIGABYTE AMD Radeon™ RX 6900 XT GAMING OC 16G, 16GB GDDR6","Extrémně výkonná herní grafická karta společnosti Gigabyte, PCIe 4.0 x16, frekvence až 2050 MHz a až 2285 MHz boost, 16 GB GDDR6 paměti, rychlost paměti 16 Gb/s, 256-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 1.4a, OpenGL 4.6, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, hardwarový Raytracing.",15 949 Kč,"skladem
1 kus"
306911b3,"PALiT GeForce RTX 3070 GameRock, LHR, 8GB GDDR6","Vysoce výkonná herní grafická karta v podání PALiT, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1725 MHz, 8 GB GDDR6 paměti, rychlost paměti 14 Gb/s, 256-bit sběrnice, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 2x 8-pin, max. rozlišení 7680x4320, OpenGL 4.6, DirectX 12, 2,7-slot design.",15 992 Kč,"skladem
1 kus"
333680b2,"GIGABYTE GeForce RTX 3060 TI GAMING OC PRO-8GD (rev.3.0) LHR, 8GB GDDR6","Vysoce výkonná herní grafická karta v podání Gigabyte, rozhraní PCIe 4.0, architektura Ampere, frekvence 1770 MHz, 8 GB GDDR6 paměti, rychlost paměti 14 Gb/s, 256-bit sběrnice, konektory: 2x HDMI 2.1, 2x DisplayPort 1.4a; napájení 1x 8-pin a 1x 6-pin, max. rozlišení 7680x4320 @ 60 Hz, OpenGL 4.6, DirectX 12 Ultimate; verze s omezeným výkonem pro těžbu kryptoměn.",16 592 Kč,"skladem
1 kus"
306911b4,"PALiT GeForce RTX 3070 GameRock, LHR, 8GB GDDR6","Vysoce výkonná herní grafická karta v podání PALiT, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1725 MHz, 8 GB GDDR6 paměti, rychlost paměti 14 Gb/s, 256-bit sběrnice, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 2x 8-pin, max. rozlišení 7680x4320, OpenGL 4.6, DirectX 12, 2,7-slot design.",16 592 Kč,"skladem
1 kus"
297081b7,"PALiT GeForce RTX3080 GamingPro, LHR, 10GB GDDR6X","Extrémně výkonná herní grafická karta v podání PALiT, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1710 MHz, 10 GB GDDR6X paměti, rychlost paměti 19 Gb/s, 320-bit sběrnice, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 2x 8-pin, max. rozlišení 7680x4320, OpenGL 4.6, DirectX 12, 2,7-slot design.",16 826 Kč,"skladem
1 kus"
391070,"GIGABYTE GeForce RTX 4070 SUPER AERO OC 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 168 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",18 890 Kč,"skladem
2 kusy"
333680b3,"GIGABYTE GeForce RTX 3060 TI GAMING OC PRO-8GD (rev.3.0) LHR, 8GB GDDR6","Vysoce výkonná herní grafická karta v podání Gigabyte, rozhraní PCIe 4.0, architektura Ampere, frekvence 1770 MHz, 8 GB GDDR6 paměti, rychlost paměti 14 Gb/s, 256-bit sběrnice, konektory: 2x HDMI 2.1, 2x DisplayPort 1.4a; napájení 1x 8-pin a 1x 6-pin, max. rozlišení 7680x4320 @ 60 Hz, OpenGL 4.6, DirectX 12 Ultimate; verze s omezeným výkonem pro těžbu kryptoměn.",19 990 Kč,"skladem
1 kus"
316502b2,"PNY NVIDIA Quadro RTX 4000, 8GB GDDR6","Výkonná grafická karta pro pracovní stanice, rozhraní PCIe 3.0 x16, architektura Turing, 2304 CUDA, 288 Tensor jader, 36 RT jader, 8 GB GDDR6 paměti, 256-bit sběrnice, 3x DisplayPort, VirtualLink, maximální rozlišení 3x 7680 x 4320 @ 60 Hz, OpenGL 4.6, Shader Model 5.1, DirectX 12, Vulkan 1.1, profesionální 3D podpora.",23 249 Kč,"skladem
1 kus"
302739b6,"PALiT GeForce RTX3080 GameRock, LHR, 10GB GDDR6X","Extrémně výkonná herní grafická karta v podání PALiT, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1755 MHz, 10 GB GDDR6X paměti, rychlost paměti 19 Gb/s, 320-bit sběrnice, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 3x 8-pin, max. rozlišení 7680x4320, OpenGL 4.6, DirectX 12, 2,7-slot design.",23 519 Kč,"skladem
1 kus"
386305,"GIGABYTE GeForce RTX 4070 Ti AERO OC V2 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence 2640 MHz, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 680 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",23 889 Kč,"skladem
1 kus"
326155b1,"GIGABYTE GeForce RTX 3080 Ti XTREME WATERFORCE WB 12G, LHR, 12GB GDDR6X","Grafická karta v podání Gigabyte, pro zapojení do obvodu kapalinového chlazení, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1770 MHz, 12 GB GDDR6X paměti, rychlost paměti 19 Gb/s, 384-bit sběrnice, konektory: 2x HDMI 2.1, 1x HDMI 2.0, 3x DisplayPort 1.4a; napájení 2x 8-pin; max. rozlišení 7680x4320 @ 60 Hz, OpenGL 4.6, DirectX 12 Ultimate.",25 189 Kč,"skladem
1 kus"
380160,"ASUS ProArt GeForce RTX 4070 Ti OC edition, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2760 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 680 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",25 990 Kč,"skladem
2 kusy"
366035b1,"ASRock AMD Radeon™ RX 7900 XTX Phantom Gaming 24GB OC, 24GB GDDR6","Grafická karta společnosti ASRock, PCIe 4.0 x16, frekvence až 2455 MHz a až 2615 MHz boost, 24 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 384-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",26 671 Kč,"skladem
1 kus"
307391b2,"GIGABYTE GeForce RTX 3090 AORUS XTREME WATERFORCE WB 24G, 24GB GDDR6X","Extrémně výkonná herní grafická karta v podání Gigabyte, pro zapojení do obvodu kapalinového chlazení, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1785 MHz, 24 GB GDDR6X paměti, rychlost paměti 19,5 Gb/s, 384-bit sběrnice, konektory: 2x HDMI 2.1, 1x HDMI 2.0, 3x DisplayPort 1.4a; napájení 2x 8-pin; max. rozlišení 7680x4320 @ 60 Hz, OpenGL 4.6, DirectX 12 Ultimate, NVIDIA NVLink.",28 789 Kč,"skladem
1 kus"
363413b3,"MSI GeForce RTX 4080 16GB GAMING X TRIO, 16GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2610 MHz (extrémní režim) 16 GB GDDR6X paměti, rychlost paměti 22,4 Gb/s, 256-bit sběrnice, 9 728 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,5-slotový design.",30 577 Kč,"skladem
1 kus"
297083b5,"PALiT GeForce RTX3090 GamingPro, 24GB GDDR6X","Extrémně výkonná herní grafická karta v podání PALiT, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1695 MHz, 24 GB GDDR6X paměti, rychlost paměti 19,5 Gb/s, 384-bit sběrnice, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 2x 8-pin, max. rozlišení 7680x4320, OpenGL 4.6, DirectX 12, 2,7-slot design.",33 619 Kč,"skladem
1 kus"
374984b1,"ASUS GeForce RTX 4080 Noctua OC Edition, 16GB GDDR6X","Grafická karta v podání ASUS, ventilátory Noctua, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2625 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 22,4 Gb/s, 256-bit sběrnice, 9 728 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 4,3-slot design, součástí držák karty.",37 191 Kč,"skladem
1 kus"
374984,"ASUS GeForce RTX 4080 Noctua OC Edition, 16GB GDDR6X","Grafická karta v podání ASUS, ventilátory Noctua, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2625 MHz (režim OC), 16 GB GDDR6X paměti, rychlost paměti 22,4 Gb/s, 256-bit sběrnice, 9 728 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 4,3-slot design, součástí držák karty.",39 990 Kč,"skladem
1 kus"
302137b1,"GIGABYTE GeForce AORUS RTX 3090 MASTER 24G, 24GB GDDR6X","Extrémně výkonná herní grafická karta v podání Gigabyte, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1785 MHz, 24 GB GDDR6X paměti, rychlost paměti 19,5 Gb/s, 384-bit sběrnice, konektory: 3x HDMI 2.1, 3x DisplayPort 1.4; napájení 2x 8-pin; zabudovaný malý LCD monitor, max. rozlišení 7680x4320 @ 60 Hz, OpenGL 4.6, DirectX 12 Ultimate, NVIDIA NVLink.",45 039 Kč,"skladem
1 kus"
391348b1,"MSI GeForce RTX 4090 GAMING X SLIM 24G, 24GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2610 MHz (extrémní režim), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",47 547 Kč,"skladem
1 kus"
356700,"PALiT GeForce RTX 4090 GameRock, 24GB GDDR6X","Grafická karta v podání PALiT, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2520 MHz (boost), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin (12VHPWR) nebo 3x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,5-slot design.",47 989 Kč,"skladem
5 a více kusů"
375340,"GIGABYTE GeForce RTX 4090 AERO OC 24G, 24GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence 2535 MHz, 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 4-slotový design.",50 990 Kč,"skladem
1 kus"
391348,"MSI GeForce RTX 4090 GAMING X SLIM 24G, 24GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2610 MHz (extrémní režim), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",51 211 Kč,"skladem
3 kusy"
392117,"MSI GeForce RTX 4090 VENTUS 3X E 24G OC, 24GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2565 MHz (extrémní režim), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3-slotový design.",51 562 Kč,"skladem
5 a více kusů"
386959b1,"Asus ROG Strix GeForce RTX 4090 OC EVA-02 Edition, 24GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2640 MHz (režim OC), 24 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 384-bit sběrnice, 16 384 CUDA jader, konektory: 2x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,5-slot design, součástí držák karty; verze inspirovaná anime Neon Genesis Evangelion.",55 791 Kč,"skladem
1 kus"
378752,"GIGABYTE AORUS GeForce RTX 4090 GAMING BOX, externí grafická karta","Externí grafická karta, kapalinové chlazení, ideální pro: hraní virtuální reality, vývoj AI a strojové učení; Thunderbolt 3 plug and play, architektura Ada Lovelace, frekvence 2520 MHz, 24 GB GDDR6X, rychlost paměti 21 Gb/s, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a, 1x Thunderbolt 3 typ-C, 3x USB 3.2 Gen1 (2x typ-A a 1x typ-C), 1x LAN; maximální digitální rozlišení 7680 x 4320, 850 W zdroj s externím napájením.",56 990 Kč,"skladem
1 kus"
367811,"PALiT GeForce RTX 4070 Ti GamingPro, 12GB GDDR6X","Grafická karta v podání PALiT, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2610 MHz (boost), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 680 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 16-pin (12VHPWR) nebo 2x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 3,1-slot design.",21 790 Kč,"skladem
dodání do 2 dnů"
321809,"GIGABYTE GeForce RTX 3060 GAMING OC 12G (rev.2.0), LHR, 12GB GDDR6","Výkonná herní grafická karta v podání Gigabyte, rozhraní PCIe 4.0, architektura Ampere, frekvence 1837 MHz, 12 GB GDDR6 paměti, rychlost paměti 15 Gb/s, 192-bit sběrnice, konektory: 2x HDMI 2.1, 2x DisplayPort 1.4a; napájení 1x 8-pin, max. rozlišení 7680x4320 @ 60 Hz, OpenGL 4.6, DirectX 12 Ultimate.",8 089 Kč,"skladem
dodání do 2 dnů"
371956,"GIGABYTE GeForce RTX 4070 WINDFORCE OC 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2490 MHz, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",15 390 Kč,"skladem
dodání do 2 dnů"
371955,"GIGABYTE GeForce RTX 4070 GAMING OC 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2565 MHz, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",16 890 Kč,"skladem
dodání do 2 dnů"
213795,"ASUS GeForce GT1030-SL-2G-BRK, 2GB GDDR5","Kvalitní grafická karta, PCIe 3.0, architektura Pascal, pasivní chlazení, základní frekvence 1228/1266 MHz (režim Gaming/OC), 2 GB GDDR5 paměti s frekvencí 6 008 MHz, 64-bit sběrnice, 1x HDMI, 1x DVI-D, GPU Tweak II s XSplit Gamecaster.",2 279 Kč,"skladem
dodání do 2 dnů"
374869,"GIGABYTE GeForce RTX 4060 Ti EAGLE OC, 8GB GDDR6","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2550 MHz, 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",11 190 Kč,"skladem
dodání do 2 dnů"
374863,"GIGABYTE GeForce RTX 4060 Ti AERO OC 8G, 8GB GDDR6","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvenci 2580 MHz, 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",12 189 Kč,"skladem
dodání do 2 dnů"
374866,"GIGABYTE GeForce RTX 4060 Ti ELITE, 8GB GDDR6","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence 2655 MHz, 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 2x HDMI 2.1a, 2x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate.",12 789 Kč,"skladem
dodání do 2 dnů"
371951,"GIGABYTE GeForce RTX 4070 EAGLE OC 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2505 MHz, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",16 690 Kč,"skladem
dodání do 2 dnů"
371947,"GIGABYTE AORUS GeForce RTX 4070 MASTER 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2595 MHz, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate.",19 290 Kč,"skladem
dodání do 2 dnů"
393408,"ASRock Radeon RX 7600 XT Challenger 16GB OC, 16GB GDDR6","Grafická karta společnosti ASRock, PCIe 4.0 x8, frekvence až 2516 MHz a až 2799 MHz boost, 16 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",9 990 Kč,"skladem
dodání do 2 dnů"
393407,"ASRock Radeon RX 7600 XTSteel Legend 16GB OC, 16GB GDDR6","Grafická karta společnosti ASRock, PCIe 4.0 x8, frekvence až 2539 MHz a až 2810 MHz boost, 16 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",10 590 Kč,"skladem
dodání do 2 dnů"
382471,"GIGABYTE AMD Radeon™ RX 7800 XT GAMING OC 16G, 16GB GDDR6","Grafická karta společnosti Gigabyte, PCIe 4.0 x16, frekvence až 2124 MHz a až 2565 MHz boost, 16 GB GDDR6 paměti, rychlost paměti 19,5 Gb/s, 256-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",14 589 Kč,"skladem
dodání do 2 dnů"
390989,"ASUS Dual GeForce RTX 4070 SUPER OC Edition, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2550 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 168 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,56-slot design.",17 999 Kč,"skladem
dodání do 2 dnů"
385030,"MSI GeForce RTX 4070 VENTUS 2X E 12G OC, 12GB GDDR6X","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, frekvence až 2520 MHz (extrémní režim), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",15 395 Kč,"skladem
na objednání"
368289,"ASUS GeForce GT 730 BRK EVO, 2GB GDDR3","Grafická karta s aktivním chladičem, PCIe rozhraní, frekvence až 927 MHz (OC boost), 2 GB GDDR3 paměti, 64-bit sběrnice, 1x HDMI 1.4b, 1x DVI-D, 1x VGA, rozlišení max. 3840 x 2160, OpenGL 4.6.",1 499 Kč,"skladem
1 kus"
391073,"GIGABYTE GeForce RTX 4070 SUPER EAGLE OC 12G, 12GB GDDR6X","Grafická karta v podání Gigabyte, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, základní frekvence 2535 MHz, 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 7 168 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 16-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slotový design.",17 590 Kč,"skladem
dodání do 2 dnů"
364365,"MSI GeForce RTX 3060 VENTUS 2X 8G OC, 8GB GDDR6","Grafická karta v podání MSI, rozhraní PCIe 4.0, architektura Ampere, frekvence až 1807 MHz (boost), 8 GB GDDR6 paměti, rychlost paměti 15 Gb/s, 128-bit sběrnice, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 8-pin, max. rozlišení 7680x4320, OpenGL 4.6, DirectX 12.",7 190 Kč,"skladem
dodání do 2 dnů"
372213,"ASUS Dual GeForce RTX 4070 OC Edition, 12GB GDDR6X","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2550 MHz (režim OC), 12 GB GDDR6X paměti, rychlost paměti 21 Gb/s, 192-bit sběrnice, 5 888 CUDA jader, konektory: 1x HDMI 2.1, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,56-slot design.",15 799 Kč,"skladem
dodání do 2 dnů"
379623,"MSI GeForce RTX 4060 Ti VENTUS 3X 16G OC, 16GB GDDR6","Grafická karta v podání MSI, rozhraní PCIe 4.0 x16, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2625 MHz (extrémní režim), 16 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 4 352 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2-slotový design.",13 495 Kč,"skladem
dodání do 2 dnů"
364663,"Sapphire AMD Radeon™ PULSE RX 7900 XT, 20GB GDDR6","Grafická karta společnosti Sapphire, PCIe 4.0 x16, frekvence až 2075 MHz a až 2450 MHz boost, 20 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 320-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",20 790 Kč,"skladem
na objednání"
364661,"Sapphire AMD Radeon™ NITRO+ RX 7900 XTX Vapor-X, 24GB GDDR6","Grafická karta společnosti Sapphire, PCIe 4.0 x16, frekvence až 2510 MHz a až 2680 MHz boost, 24 GB GDDR6 paměti, rychlost paměti 20 Gb/s, 384-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",29 990 Kč,"skladem
dodání do 2 dnů"
375486,"ASRock AMD Radeon™ RX 7600 Phantom Gaming 8G OC, 8GB GDDR6","Grafická karta společnosti ASRock, PCIe 4.0 x8, frekvence až 2355 MHz a až 2755 MHz boost, 8 GB GDDR6 paměti, rychlost paměti 18 Gb/s, 128-bit sběrnice, 1x HDMI 2.1, 3x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",8 490 Kč,"skladem
dodání do 2 dnů"
378382,"ASUS Dual GeForce RTX 4060 O8G, 8GB GDDR6","Grafická karta v podání ASUS, rozhraní PCIe 4.0 x8, architektura NVIDIA Ada Lovelace, DLSS 3, frekvence až 2535 MHz (režim OC), 8 GB GDDR6 paměti, rychlost paměti 17 Gb/s, 128-bit sběrnice, 3 072 CUDA jader, konektory: 1x HDMI 2.1a, 3x DisplayPort 1.4a; napájení 1x 8-pin, OpenGL 4.6, DirectX 12 Ultimate, 2,5-slot design.",8 699 Kč,"skladem
dodání do 2 dnů"
382936,"Sapphire PURE AMD Radeon™ RX 7800 XT GAMING OC 16GB, 16GB GDDR6","Grafická karta společnosti Sapphire, PCIe 4.0 x16, frekvence až 2169 MHz a až 2475 MHz boost, 16 GB GDDR6 paměti, rychlost paměti 19,5 Gb/s, 256-bit sběrnice, 2x HDMI 2.1, 2x DisplayPort 2.1, DirectX 12 Ultimate, AMD FreeSync, AMD Radeon Anti-Lag, raytracing.",15 443 Kč,"skladem
dodání do 2 dnů"
